fname,summary
test_344, #Person1# 과 #Person2# 는 세계 지도자들이 모여서 행동 계획에 동의할 수 있기를 바랍니다. #Person1# 은 대기 오염 문제를 해결해야만 대기를 파괴하지 않을 수 있다고 생각합니다. 그들은 기후 변화와 과도한 농업이 농지를 사막으로 바꾸고 있기 때문에 환경 개선 프로젝트에 참여할 수 있습니다. 
test_345, #Person2# 는 #Person1# 에게 #Person2# 의 온라인 친구가 16살 소녀로 가장했다고 말한다. 데니스는 새로운 온라인 친구와 금요일 밤에 만나기로 했다.                           
test_346,  네이선은 #Person1# 에게 이제 시카고로 연습하러 갈 준비가 되었다고 말한다. 그녀는 큰 신문사에서 일하는 것에 대해 걱정하지 않는다. #Person2# 는 네이선에게 큰 도시에서 일하는 것이 좋은 기회라고 생각한다.              
test_347, #Person2# 는 3일 동안 토요타 캐롤라를 빌리고 싶어합니다. #Person1# 은 #Person2# 의 신분증을 복사하고 셋째 날 정오에 반납해야 합니다.                         
test_348," #Person1# 은 #Person2# 에게 뉴욕에서 사업 계약을 체결하기 위해 UN 건물, 대학교, 그리고 관광객 안내소에 들러보는 것을 추천합니다.                             "
test_349, #Person1# 은 #Person2# 에게 필름을 현상해 달라고 요청합니다.                                             
test_350," #Person2# 는 비행기가 지연되었습니다. #Person1# 는 #Person2# 에게 날씨에 변화가 있을 것이라고 알려주고, 정오 전에 비가 그칠 수 있다고 말합니다.                          "
test_351, #Person1# 은 #Person2# 에게 지도에서 베이징 대학교로 가는 길을 알려줍니다.                                          
test_352," #Person2# 는 #Person1# 에게 오늘 맑고 따뜻하고, 내일은 흐리고 비가 올 것이라고 말합니다.                                                    "
test_353, #Person1# 은 #Person2# 에게 컴퓨터 게임을 싫어한다고 말한다. 왜냐하면 몇몇은 심지어 역겨워하기 때문이다.                                                   
test_354," #Person1# 은 짐에게 저녁 식사 후에 맥주 몇 잔을 마시자고 제안하지만, 짐은 그것이 건강에는 별로 좋지 않다고 생각한다. 그래서 그들은 운동장에 가서 노래를 부르고 친구들을 만나는 것을 제안한다.                                 "
test_355, #Person2# 는 찐 새우를 주문하고 #Person1# 는 와인을 주문한다.                                                         
test_356, #Person2# 는 #Person1# 에게 미국에서 온 몇몇 외국인 관광객 그룹을 안내한 경험이 있다고 말합니다.                                                     
test_357,  잭이 #Person1# 에게 더블룸으로 3박을 예약하는 데 도움을 줍니다.                                                     
test_358,  질이 마크에게 전화를 걸어 데이비드의 생일 파티에 대해 묻습니다. 마크는 질에게 그의 아내가 딸을 낳았다고 말합니다. 질은 축하를 위해 내일 다시 술을 마실 예정입니다.                                  
test_359," #Person1# 은 #Person2# 에게 극장에 가자고 제안하지만, #Person1# 의 남편은 거절한다.                                                     "
test_360, #Person2# 는 #Person1# 에게 볼티모어가 리픈의 홈런으로 인해 점수가 5대 4가 되었다고 말합니다.                                               
test_361, #Person1# 은 #Person2# 의 도움에 대해 감사의 말을 전합니다.                                                            
test_362, #Person2# 는 #Person1# 에게 #Person2# 의 나라에서 천연자원을 많이 수출하고 있다고 말합니다. 그들은 석유 시추에 집중하고 있습니다. 그들은 사회 기반 시설에 투자하는 것을 제안합니다.                                    
test_363, #Person2# 는 #Person1# 에게 예술 전시회에 가는 것을 좋아하지만 미술 수업에 별로 신경 쓰지 않는다고 말합니다. 그들은 내일 국립 갤러리에 가서 조각을 보러 가기로 결정합니다.                                    
test_364, #Person2# 는 책을 반납하고 비디오를 대출하고 싶어합니다. #Person1# 은 #Person2# 에게 비디오가 손상되었을 경우 벌금을 내야 한다고 말합니다.                                         
test_365, #Person1# 은 #Person2# 에게 10라운드의 볼링 규칙을 더 자세히 알려달라고 요청합니다.                                                     
test_366," #Person2# 는 #Person1# 에게 송금할 수 있는 새로운 서비스에 대해 이야기하고, 상담 서비스를 이용할 수 있다고 말합니다.                                                "
test_367, #Person1# 은 #Person2# 에게 도시의 몇몇 장소를 더 가보고 싶다고 말합니다. #Person1# 는 짐을 보관할 수 있는 공간이 필요하다고 생각합니다.                                            
test_368, #Person2# 는 어른 두 명과 아이 한 명을 위한 뷔페를 원합니다. #Person1# 은 차가운 요리와 채소를 저쪽 테이블에서 받을 수 있습니다.                                         
test_369, #Person2# 는 내년에 해외에서 공부할 예정입니다. #Person1# 는 #Person2# 에게 적합한 대출에 대한 정보를 제공합니다.                                                  
test_370, #Person1# 은 #Person2# 에게 영어 노래를 추천합니다.                                                              
test_371, #Person2# 는 #Person1# 에게 #Person2# 가 인상적인 글쓰기 경험을 가지고 있다고 말합니다.                                                      
test_372, #Person1# 은 잭에게 면접 결과를 적극적으로 물어보는 것이 최선이라고 말한다. 잭은 또한 문의서를 간결하게 작성해야 한다고 생각한다.                                            
test_373, #Person2# 는 #Person1# 에게 #Person2# 의 집을 둘러보라고 요청합니다. 그들은 나무 가지에 매달린 것이 옥수수 이삭임을 알게 됩니다.                                          
test_374, #Person1# 은 호텔에서 체크아웃할 예정입니다. #Person2# 는 #Person1# 에게 보증금을 납부하고 보관소에 수하물을 맡길 수 있다고 말합니다.                                          
test_375,"  브랜든은 #Person1# 에게 무료로 글쓰기 기술을 향상시켜 주는 새로운 웹사이트에 가입하려고 한다. #Person2# 는 그것이 안전한 URL 같지 않다고 생각하고, 브렌든의 동생이 사기에 속는 것을 볼 수 없다고 생각한다.                       "
test_376, #Person1# 과 #Person2# 는 새로운 실험실 건물을 지을 계획에 대해 이야기하고 있습니다. #Person1# 은 지방 정부에게 도움을 청할 것입니다.                                              
test_377,  헨리는 #Person1# 에게 케이트가 은행에서 준 신용카드를 가지고 다니게 된 것이 기쁘다고 말한다.                                                 
test_378,"  스미스씨는 #Person1# 에게 내일 계획된 마을 방문에 대해 이야기합니다. 그는 베이징 교외에 위치해 있고, 다소 외진 산악 지역에 위치해 있습니다. 그는 오전 중에 어느 마을을 선호하는지 알려주고, 내일은 조금 일찍 일어나야 합니다.                       "
test_379,"  벳은 아기를 가지게 되면서 목표나 꿈을 이루는 데 방해가 된 적이 있다. #Person1# 은 치어리더가 되고 싶지만 아기에 대한 책임이 있기 때문에 그럴 것 같지 않다고 생각하며, #Person2# 는 변호사가 되고 싶어한다. 그녀는 고등학교 졸업 후 결혼하고 싶고, 모델 일을 시작하고 싶어하며, 춤과 노래를 계속할 것이다.    "
test_380, #Person2# 는 9년 동안 사랑해온 우표 수집에 대해 #Person1# 에게 이야기합니다.                                                      
test_381,  톰은 #Person1# 에게 자신이 성공한 사업가이며 회사를 위해 1800만 달러를 모았다고 말합니다. #Person2# 는 그의 생활과 낭비적인 일에 대해 이야기합니다.                                        
test_382," #Person1# 과 #Person2# 는 니스든의 보행자 지하도에서 발견된 40대로 추정되는 한 남자의 죽음을 살인으로 다루고 있습니다. #Person1# 은 사망 원인이 다발성 두부 손상 때문일 수 있다고 생각하며, 사망 시간과 사망 원인 사이의 간격에 대해 이야기합니다.                   "
test_383,"  밥은 셰리에게 내년 여름에 퀘벡을 방문할 것이라고 말하고, 셰리는 #Person1# 에게 그곳이 수도라고 말한다. 왜냐하면 그곳은 산타 로렌스 강이 바로 도시 중앙을 통과하기 때문이다. 밥의 프랑스어는 괜찮지만 영어도 가능하지 않다. #Person2# 는 밥에게 가기 전에 프랑스어를 연습하라고 조언한다. "
test_384,"  톰은 제인에게 수영하러 가자고 제안하지만, 제인은 시험이 있어서 시간을 내기 어렵다고 생각한다. 그들은 저녁 식사 후에 함께 그릴로 가기로 결정한다.                        "
test_385, #Person1# 은 등에 통증이 있다. #Person2# 는 #Person1# 에게 하루에 세 번 약을 복용하라고 조언한다.                                    
test_386,  프레드는 새 컴퓨터를 사기 위해 할부로 200 위안을 빌렸다. #Person1# 과 #Person2# 는 조금씩 돈을 모아야 한다.                                
test_387, #Person1# 은 글씨를 개선하고 싶어합니다. #Person2# 는 #Person1# 에게 인내심을 가지라고 조언합니다.                                   
test_388, #Person1# 은 #Person2# 가 속눈썹을 집는 것을 무서워한다.                                          
test_389, #Person2# 는 여름 동안 짧은 기간 동안 집중적으로 진행되는 운전 수업에 대한 정보를 #Person1# 에게 물어봅니다.                                    
test_390, #Person1# 은 티나에게 피아노를 가르치고 있다고 말한다. 티나는 #Person1# 에게 그 선생님을 소개해 줄 것이다.                                
test_391," #Person2# 는 #Person1# 에게 #Person2# 의 장점, 단점, 약점, 그리고 5년 후에의 계획에 대해 이야기합니다.                                  "
test_392,  스테파니는 잠을 거의 못 잤다. 젠킨스 선생님이 #Person1# 에게 보고서를 요청할 것이다. 조지는 그녀에게 잠이 필요하다고 말한다.                            
test_393, #Person1# 과 #Person2# 는 크리스마스를 어떻게 보낼지에 대해 이야기하고 있다.                                          
test_394,"  밥은 #Person1# 에게 댄스를 즐겼고, 일요일에는 테니스를 쳤다고 말한다.                                     "
test_395, #Person2# 는 일자리가 없어서 #Person1# 에게 50달러를 빌리려고 하지만 #Person2# 가 일자리를 찾지 못하기 때문에 거절한다.                              
test_396, #Person1# 은 #Person2# 에게 식당에서의 모든 손님들이 재킷과 넥타이를 착용하도록 요청합니다. #Person1# 는 9시 30분에 돌아올 예정입니다.                           
test_397," #Person2# 는 #Person1# 에게 #Person2# 의 아이들이 처음으로 혼자 떠나보는 경험이 없어서 다른 아이들을 잘 몰라서 조금 불행해했다고 말합니다. 그들은 여행, 홀리로드, 성을 방문하는 것, 그리고 바베큐 파티에 대해 이야기합니다.            "
test_398, #Person2# 는 #Person1# 에게 #Person2# 의 대학 입학 요건에 대해 묻습니다. #Person3# 는 컴퓨터 프로그래밍 쪽으로 진출하고 싶어합니다.                             
test_399,  칼리는 #Person1# 에게 클라크 교수님이 차를 나무에 박아서 몇 일 동안 학교를 쉬게 될 것이라고 말한다.                               
test_400, #Person2# 는 집주인이 너무 오래 걸려서 수리를 하지 않고 있다고 #Person1# 에게 말한다. #Person2# 의 집주인인 집의 히터가 고장나서 3개월이나 걸렸고 파티에 많은 음식과 맥주를 가지고 왔다. 그리고 이웃들이 소음에 대해 불평했다. 
test_401, #Person2# 는 #Person1# 에게 도쿄에서 온 수출용 L / C를 수령하기 위해 사유리 베드에서 왔다고 말합니다.                               
test_402,  미르달은 찰리의 지갑이 사라졌다고 생각하지만 찰리는 지갑을 가지고 있지 않다.                                    
test_403, #Person1# 과 #Person2# 는 설거지를 하기로 합의했습니다.                                              
test_404, #Person1# 은 #Person2# 와 이야기하고 싶어한다. #Person1# 는 자기에게 너무 사랑한다고 말하고 총을 내려놓으라고 한다.                                
test_405, #Person2# 는 #Person1# 에게 실업이 사회 문제를 일으키는 것이라고 말합니다.                                           
test_406, #Person2# 는 #Person1# 에게 파티에 참석하기 위한 복장을 어떻게 구해야 할지 알려줍니다. 그들은 카우걸을 어디서 구할 수 있는지 논의합니다.                         
test_407, #Person2# 는 #Person1# 에게 베이징의 야간 생활과 디스코 댄스 클럽에 가자고 제안합니다. #Person2# 은 디스 댄스에 관심이 있습니다.                            
test_408, #Person1# 은 사무실에서 일하는 것에서 벗어나고 싶어한다. #Person2# 는 #Person1# 에게 농장에서 일하며 휴가를 보내는 것을 제안한다.                             
test_409," #Person2# 는 #Person1# 에게 투-포-원 해피아워 스페셜에 하이네켄과 버드 반 파인트, 그리고 나초와 모짜렐라 스틱을 주문했습니다.                  "
test_410,  메리는 #Person1# 에게 어제 밤에 앤과 큰 싸움을 했다고 말한다. #Person2# 는 메리가 너무 화가 났다고 생각한다. 메리와 앤은 우정을 방해받아서는 안 된다.                    
test_411, #Person2# 는 #Person1# 에게 #Person2# 의 가게에서 중국산과 외국산 담배를 판매하고 남자 화장실을 추천합니다.                                  
test_412,  톰은 캐서린에게 '패스트 푸드 네이션'이라는 영화가 사색할 거리가 많은 영화라고 말한다. 톰의 사람들은 패스트푸드 레스토랑에서 건강한 메뉴 옵션을 제공하지만 그것들이 잘 받아들여지는지는 확신할 수 없다.         
test_413, #Person2# 는 #Person1# 에게 버스가 그린위치 빌리지까지 피프스 애비뉴를 따라 가는 것이 올바른 버스라고 말합니다.                            
test_414, #Person2# 는 #Person1# 에게 9-11 테러 공격 당시에 베이징의 아파트에 있었다고 말합니다. #Person2# 의 부모님은 테러범들이 두 대의 비행기를 탑승하여 쌍둥이 타워를 충돌시키고 파괴하는 것을 보았습니다. 그들은 그날의 끔찍한 상황에 대해 이야기합니다.   
test_415,"  척 존스가 칼에게 이웃인 척의 옆집으로 이사 왔다고 말합니다. 척은 더 평화로운 공동체에서 살고 싶었고, 시카고에서는 그렇지 못하기 때문입니다.                      "
test_416," #Person2# 는 #Person1# 에게 삶은 계란, 진한 토스트, 그리고 나중에 오렌지 주스를 주문하도록 요청합니다.                        "
test_417,  스티븐은 피곤해서 침대에 들어갈 수 없다. #Person1# 은 그의 가계 예산을 살펴보고 싶어한다.                              
test_418, #Person1# 은 제인에게 다음 주 월요일 오후 세 시쯤 만나자고 제안한다.                                  
test_419, #Person1# 은 #Person2# 의 여자친구에게 진주 귀걸이 세트나 아름다운 하트 모양 펜던트를 선물하는 데 도움을 줍니다. #Person1# 는 또한 여자친구에 대해 좀 더 구체적으로 이야기하고 그녀에게 어울리는 선물을 찾는 데 도움이 될 것입니다. 
test_420, #Person1# 은 오래된 포드 핀토를 사고 싶어합니다. #Person2# 는 #Person1# 에게 그 차를 추천하고 가격은 매우 저렴하다고 말합니다.                      
test_421," #Person1# 은 발람씨에게 컴퓨터 엔지니어 직위를 제안하고 월급을 5,000 위안으로 인상할 예정입니다. #Person2# 는 #Person1# 의 가족을 부양하기 위해 월 4,000 위안을 지급할 것입니다.          "
test_422, #Person2# 는 #Person1# 에게 네트워크 결제 서비스에 가입하는 것을 제안합니다. #Person2# 가 동의한다면 내일 오전 10시에 모든 서류 작업을 마칠 수 있습니다.                   
test_423, #Person1# 은 저녁에 배가 고프다. #Person2# 는 #Person1# 에게 피넛버터와 젤리 샌드위치를 만들어 달라고 요청한다.                   
test_424," #Person1# 은 #Person2# 에게 피를 뽑으라고 요청하고, #Person1# 의 팔에 터니켓을 달아줄 것입니다.                          "
test_425,  스티븐은 전기가 나갔습니다. 셀러 씨는 #Person1# 에게 회로 상자를 열어서 퓨즈가 터진 것을 확인하고 탄 퓨즈를 풀어서 좋은 것으로 교체하라고 제안합니다.              
test_426,"  파울라는 #Person1# 에게 빌린 집의 집주인, 코너스 씨에 대해 이야기합니다.                             "
test_427," #Person1# 은 #Person2# 에게 에어컨이 작동하지 않는 것을 수리공에게 고치라고 요청하고, 주차장이 침수되었음을 알게 됩니다.                      "
test_428, #Person2# 는 대출금을 갚을 수 있는 일자리를 찾고 있다. #Person1# 는 전기기사 수습생 프로그램 공고에서 면접을 봤다.                         
test_429, #Person2# 는 #Person1# 에게 사장님과의 관계에 대해 설명합니다.                                     
test_430," #Person1# 은 탕 씨에게 투어 가이드 자격증을 가지고 있는지 묻습니다. 탕 씨는 두 가지 언어, 영어와 러시아어를 할 수 있습니다.                        "
test_431, #Person2# 는 #Person1# 의 도움으로 천 위안짜리 순금 시계를 구입합니다.                                  
test_432,  톰은 딸 마리아가 고열이 나서 병원에 데려가려고 전화를 합니다. 사라는 켄을 돌봐줄 것입니다.                          
test_433,  에이미는 #Person1# 에게 그의 첫 직장과 급여에 대해 이야기한다.                                   
test_434,"  앤드류는 #Person1# 에게 자신이 너무 살이 찐 것 같다고 말한다. 앤은 뚱뚱하다고 생각하지만, #Person2# 는 그녀가 어제부터 삶을 바꾸기 시작했다고 생각한다. 그들은 와푸 다이어트에 대해 이야기한다.    "
test_435,  브라운 대학의 그렉 손더스 씨가 메리에게 전화를 걸어 그녀의 지원서에 고등학교에서 가장 높은 득점 기록을 세웠다고 말합니다. 메리는 배구를 좋아합니다.                  
test_436, #Person2# 는 기차역으로 가기 위해 택시를 이용합니다. #Person1# 는 #Person2# 에게 천천히 조심해서 운전해 달라고 요청합니다.                        
test_437,"  브라이언은 #Person1# 에게 미국에서 영어를 배웠다고 말하고, 캘리포니아와 라스베가스에 가본 적이 없다고 말했다.                       "
test_438, #Person2# 는 #Person1# 에게 연간 건강검진을 받으러 왔다고 말합니다. #Person2# 의 건강 상태는 숨쉬기 어렵고 알레르기 검사가 필요합니다.                 
test_439," #Person1# 은 복권에 당첨되면 세계 일주를 할 것이다. #Person2# 는 #Person1# 에게 밍크 코트를 사는 것을 제안한다. 그들은 월급 인상을 받을 가능성이 없으므로, 그들은 최고급 맥주를 마시기로 결정한다.      "
test_440," #Person2# 는 #Person1# 에게 결혼할 준비가 안 된 상태라고 말한다. #Person2# 의 인생 전부가 있고, 모험이 기다리고 있기 때문에 결혼 직전에 에이미를 떠날 수는 없다.               "
test_441," #Person2# 는 #Person1# 에게 2,000장의 명함을 인쇄하는 데 도움을 줍니다.                                "
test_442, #Person1# 은 브라이언에게 여행 준비에 대해 묻습니다. 브라이언이 체크인을 해야 하기 때문에 늦잠을 자게 됩니다. #Person2# 는 회의가 시작되기 전에 프로그램을 준비할 것입니다.            
test_443, #Person1# 은 폴을 추수감사절 저녁 식사에 초대한다. 폴은 #Person1# 에게 파티에 참석할 사람들이 많다고 말한다. 그들은 음식을 준비할 것이다.                
test_444,"  수잔은 존에게 이번 주말에 존의 사촌이 오지 않을 것이라고 말한다. 존은 대학 캠퍼스에 처음 오는 것이므로, #Person1# 은 그를 강당에 데려다 줄 것이다.           "
test_445,"  벤은 #Person1# 에게 꽃꽂이, 이탈리아 와인 과정, 인도 요리, 그리고 인도 음식 파티를 위한 저녁 수업 정보를 제공한다.                       "
test_446, #Person1# 과 #Person2# 는 오늘 저녁에 피자 체험에 가기로 결정한다. 그들은 킹피셔와 캐롯츠에 갈 예정이다.                      
test_447,"  진은 #Person1# 에게 이번 토요일에 운전 면허 시험을 볼 예정이며, 시험을 통과하면 차를 사려고 계획하고 있다고 말한다. #Person2# 는 또한 2016년형 혼다 어코드를 추천한다.          "
test_448, #Person1# 은 #Person2# 의 도움으로 갈색 케이스에 있는 펜을 구입합니다.                                            
test_449, #Person2# 는 #Person1# 에게 회사의 기금 모금 행사가 잘 진행되었다고 말합니다. #Person2# 의 회사도 좋은 일이라고 생각합니다.                                  
test_450, #Person2# 는 #Person1# 에게 피크 트램으로 가는 방법을 알려줍니다.                                            
test_451, #Person2# 는 #Person1# 의 도움으로 전통적인 중국 예술과 공예품을 구입합니다.                                            
test_452, #Person2# 는 #Person1# 에게 회사의 관점에 큰 영향을 미치는 외부 요인들에 대해 설명합니다.                                          
test_453, #Person1# 은 주제를 다루기 위해 다시 모였으면 합니다. #Person2# 는 #Person1# 에게 시간을 알려주고 작업에 얼마나 많은 시간을 할애해야 하는지 알려줍니다.                            
test_454, #Person2# 는 #Person1# 에게 짧은 투어를 추천합니다.                                                 
test_455," #Person2# 는 #Person1# 의 도움으로 소고기 버거, 프렌치 프라이, 밀크 쉐이크를 주문했습니다.                                    "
test_456," #Person1# 과 #Person2# 는 등 축제에 대해 이야기하고 있다. #Person1# 은 축제 동안 등에 적힌 퍼즐을 풀어보는 것이 흥미롭다고 생각하며, 그들은 다른 것을 해야 할 것 같다고 생각한다.                   "
test_457,  티나는 ABC 컴퍼니와의 첫 두 라운드 면접에 성공적으로 통과했다. #Person1# 은 축하 파티를 제안한다.                                   
test_458,  팀은 카렌에게 다시 만나자고 제안한다.                                                   
test_459, #Person1# 은 #Person2# 에게 10시에 부서 회의가 있다고 말한다. #Person1# 는 몇 가지 문구를 준비해야 하고 접수원인 줄리에게 몇 장의 사본을 만들어 달라고 요청한다.                       
test_460, #Person1# 은 목욕을 하려고 합니다. #Person2# 는 버튼이 너무 많아서 어떻게 사용하는지 #Person1# 에게 알려줍니다.                                    
test_461, #Person2# 는 #Person1# 에게 기차에서 시간을 보내기 위한 책에 대해 조언을 구합니다.                                        
test_462," #Person2# 는 #Person1# 에게 읽는 법을 가르치는 것에 대해 어떻게 생각하는지 묻습니다. #Person2# 의 친구는 78살이고 남미에서 새로 이민 온 사람이며, 학교에 한 번도 다녀본 적이 없습니다.                   "
test_463, #Person2# 는 티켓을 찾으러 왔습니다. #Person1# 은 #Person2# 에게 티켓 예약 양식을 작성하라고 요청합니다.                                    
test_464," #Person2# 는 #Person1# 에게 냉동 피자를 오븐에 넣는 것을 제안하고, #Person2# 와 함께 매운 치킨 커리 레시피를 시도해봅니다.                          "
test_465, #Person2# 는 #Person1# 에게 두 대의 전화기가 어떻게 다른지 설명합니다.                                             
test_467,  톰은 돈이 부족해서 중고 컴퓨터를 사려고 한다. #Person1# 은 중고 물품이 새 것만큼 좋다고 생각한다.                                     
test_468, #Person1# 은 모건에게 중국 사람들이 식당에서 남은 음식을 집으로 가져가는지 물어본다. 모건은 #Person1# 에게 사람들이 적게 주문해서 식사 후에 많이 버릴 필요가 없게 하는 것이 중국의 전통이라고 말한다.                  
test_469,  해리는 #Person1# 에게 폭리꾼들로 가득 찬 중국의 거리 시장에서 절대로 쇼핑하지 않을 것이라고 맹세합니다. #Person2# 는 중국 동료들이 그 가방을 너무 비싸게 샀다고 말해줬기 때문에 바가지를 썼다고 말합니다. 그런 다음 그들은 슈퍼마켓에서 가격표를 확인하는 것을 제안합니다. 
test_470, #Person2# 는 #Person1# 에게 #Person2# 가 영어를 쓰는 것과 말하는 것 모두에 능숙하다고 말합니다.                                      
test_471," #Person1# 은 새로운 계좌를 개설하고 싶어합니다. #Person2# 는 #Person1# 에게 당좌 계좌와 저축 계좌에 체크카드가 포함되어 있다고 말하고, 초과 인출을 할 수 있는 최대 금액에 대해 설명합니다.                 "
test_472, #Person1# 은 #Person2# 에게 특별 할인 쿠폰을 추천하고 유효기간 내에 사용할 수 있다고 말합니다.                                        
test_473,  로빈슨 부인은 스티브에게 쟈니가 모든 접시를 닦는 것을 도왔다고 말한다.                                      
test_474,  스미스는 #Person1# 의 도움으로 상하이행 기차 표를 잃어버렸습니다. #Person2# 는 스미스를 위해 다시 표를 사려고 합니다.                                  
test_475,"  앤은 #Person1# 에게 미국 여행이 바빴다고 말한다. 그는 비행 중에 샴페인과 시차 적응에 어려움을 겪었고, 비행기에서 많은 운동을 했다.                           "
test_476,  메리는 톰에게 맥도날드에서 일한다고 말한다. 톰은 여름 동안 일할 사람들을 필요로 하기 때문에 메리에게 그에게 전화할 것이다.                                
test_477, #Person1# 은 해리에게 끔찍한 경험을 했다고 말한다. 해리는 차 번호를 기억하고 경찰에게 신고해야 한다고 생각한다.                                   
test_478, #Person1# 은 자전거 상점을 인수한 스티븐 케인씨를 인터뷰합니다. 케인은 레이싱 자전거를 타고 수리하는 것을 좋아하고 충분한 돈을 모아서 자신의 사업을 시작할 수 있을 때까지 기다렸습니다. 그는 정규 근무 시간을 지키지 않습니다.              
test_479, #Person2# 는 #Person1# 에게 그들이 중년이 아니라고 말합니다. 왜냐하면 그들은 중년의 가장자리 부분이기 때문입니다.                                      
test_480," #Person1# 과 #Person2# 는 멋진 식사를 마무리하기 위해 디저트 목록을 공유합니다. #Person1# 은 사과 크리스프, 초콜릿 무스 케이크, 그리고 커피와 차를 주문합니다.                       "
test_481, #Person1# 은 #Person2# 에게 아래쪽 침대를 원한다고 말한다. #Person1# 는 스테레오를 어디에 놓을지 결정하지 못한다. 그들은 침대 옆 바닥에 하나를 놓고 창가 옆의 책상을 가져가기로 결정한다.       
test_482, #Person1# 은 #Person2# 의 면허증과 신청서를 확인하고 도서관의 규정과 벌금에 대해 #Person1# 에게 설명합니다.                           
test_483," #Person2# 는 #Person1# 에게 9시부터 5시까지 일하는 직장인이며, 초과근무 수당을 받지 않으며, 낮에 커피를 마시면서 쉬는 시간을 가지면 짜증을 낸다고 말합니다.              "
test_484,"  앨리스는 #Person1# 에게 기계를 어떻게 사용하는지 설명합니다. #Person2# 는 기계가 비누를 넣을 수 없으므로, 앨리는 기계의 사용법을 가르칩니다. 앨니는 열아홉 살 때부터 스스로 옷을 빨래하기 시작합니다. "
test_485, #Person2# 는 #Person1# 에게 바빴다고 말한다. 그들은 오늘 밤에 전화할 것이다.                                   
test_486,  케이티는는 항상 일할 준비가 되어 있지만 몇 번이나 늦게 도착했다. #Person1# 은 케이티에게 고객이 없을 때는 항상 멍하니 서 있다고 말한다.                       
test_487," #Person1# 은 #Person2# 에게 할아버지 생일 파티를 호텔에서 하는 것을 제안한다. #Person1# 는 피자, 케이크, 샐러드, 목도리, 모자를 준비할 것이다.                "
test_488,  로버트는 지안 루카 도나텔리에게 이탈리아 서비스 제공업체에서 일하는 사람을 소개한다.                               
test_489,  캐시는 #Person1# 에게 시골이 17년에 한 번씩 나타나는 새들의 울음소리 때문에 시끄럽다고 말한다. #Person2# 는 새의 배설물이 어디에나 있을 것이라고 생각한다.              
test_490," #Person1# 은 #Person2# 의 칠면조 샌드위치와 스프, 치킨 스프를 주문하는 데 도움을 줍니다.                            "
test_491,  제임스는 #Person1# 에게 기차 시간 동안 재킷과 카메라를 준비했다고 말한다. 그는 데이비드가 그의 할아버지와 할머니를 위해 만든 쿠키를 가져갈 것이다.                   
test_492,  테드는 #Person1# 에게 아내와 함께 시골에 머무는 것을 제안한다. #Person2# 는 중국에서 몇 주를 보낼 예정이다.                           
test_493, #Person1# 은 #Person2# 에게 오후에 영화관에 가자고 제안한다. #Person1# 의 엄마는 영화를 보고 나서 맥도날드에 갈 예정이다.                        
test_494, #Person2# 는 #Person1# 에게 어제 밤에 도둑들이 #Person2# 의 모든 가구를 훔쳐갔다고 말한다.                               
test_495,  찰리는 아빠를 데리러 가야하기 때문에 #Person1# 과 함께 비디오 게임을 하고 싶어한다. 잭은 찰리에게 자신의 캐릭터를 만드는 게임을 보여달라고 요청한다.                    
test_496, #Person2# 는 컨트리 음악에 관심을 가지게 된 계기와 라디오 방송국에서 일하기 시작한 시기에 대해 #Person1# 에게 이야기합니다.                          
test_497,"  앨리스는 #Person1# 에게 기계를 어떻게 사용하는지 알려주고, 기계가 너무 많은 거품이 먼지를 가둬서 세균이 쌓이게 된다고 말한다. #Person2# 의 엄마는 12살 때부터 그녀의 옷을 빨아주었다.      "
test_498,  스티브가 매튜에게 전화를 걸어 계약이 다음 달에 끝나기 때문에 집을 찾고 있다고 말한다. 그녀는 다우 부인을 방문하고 싶어한다.                       
test_499,  프랭크는 승진하고 친구들 모두를 위한 큰 파티를 열려고 한다. 벳시는 파티에 가고 싶어한다. #Person1# 은 파티가 재미있을 것이라고 생각한다.                   
